id,user_id,transportation_mode,start_date_time,end_date_time
4104,038,NULL,2009-02-10 13:02:39,2009-02-10 14:01:07
4105,038,NULL,2009-02-11 00:15:05,2009-02-11 01:55:52
4106,038,NULL,2009-02-12 01:57:00,2009-02-12 11:30:10
4107,038,NULL,2009-02-13 04:03:42,2009-02-13 13:09:44
4108,038,NULL,2009-02-13 13:59:09,2009-02-13 14:12:03
4109,038,NULL,2009-02-14 11:10:03,2009-02-14 13:38:23
4110,038,NULL,2009-02-15 03:47:05,2009-02-15 04:17:58
4111,038,NULL,2009-02-16 03:20:52,2009-02-16 04:21:52
4112,038,NULL,2009-02-17 03:02:35,2009-02-17 03:46:03
4113,038,NULL,2009-02-18 14:00:11,2009-02-18 14:01:26
4114,038,NULL,2009-02-19 01:50:43,2009-02-19 05:53:38
4115,038,NULL,2009-02-19 09:07:33,2009-02-19 13:52:37
4116,038,NULL,2009-02-21 01:41:50,2009-02-21 01:42:33
4117,038,NULL,2009-02-25 03:57:04,2009-02-25 13:21:34
4118,038,NULL,2009-02-27 00:54:41,2009-02-27 07:40:14
4119,038,NULL,2009-03-02 01:56:28,2009-03-02 05:52:43
4120,038,NULL,2009-03-02 09:21:26,2009-03-02 14:58:09
4121,038,NULL,2009-03-03 08:52:24,2009-03-03 14:59:08
4122,038,NULL,2009-03-03 23:57:45,2009-03-04 14:27:07
4123,038,NULL,2009-03-05 05:06:47,2009-03-05 05:13:14
4124,038,NULL,2009-03-05 09:35:56,2009-03-05 14:39:48
4125,038,NULL,2009-03-06 02:08:24,2009-03-06 08:58:12
4126,038,NULL,2009-03-06 13:09:44,2009-03-06 15:07:24
4127,038,NULL,2009-03-06 23:33:04,2009-03-07 01:20:00
4128,038,NULL,2009-03-10 03:56:34,2009-03-10 14:12:31
4129,038,NULL,2009-03-10 22:28:07,2009-03-11 04:31:08
4130,038,NULL,2009-03-12 00:31:45,2009-03-12 04:25:22
4131,038,NULL,2009-03-14 00:47:16,2009-03-14 14:49:09
4132,038,NULL,2009-03-15 00:36:19,2009-03-15 00:41:47
4133,038,NULL,2009-03-15 04:30:46,2009-03-15 04:31:55
4134,038,NULL,2009-03-15 11:06:29,2009-03-15 14:02:36
4135,038,NULL,2009-03-15 23:02:19,2009-03-16 00:50:12
4136,038,NULL,2009-03-16 09:25:45,2009-03-16 11:25:26
4137,038,NULL,2009-03-17 06:47:51,2009-03-17 07:27:48
4138,038,NULL,2009-03-17 08:41:54,2009-03-17 10:07:54
4139,038,NULL,2009-03-17 22:28:45,2009-03-17 23:00:45
4140,038,NULL,2009-03-17 23:30:06,2009-03-17 23:40:31
4141,038,NULL,2009-03-18 13:31:15,2009-03-18 14:54:05
4142,038,NULL,2009-03-19 01:25:16,2009-03-19 06:57:29
4143,038,NULL,2009-03-19 09:33:16,2009-03-19 12:33:54
4144,038,NULL,2009-03-20 08:07:52,2009-03-20 13:45:52
4145,038,NULL,2009-03-22 03:49:11,2009-03-22 03:55:50
4146,038,NULL,2009-03-22 08:11:26,2009-03-22 09:16:18
4147,038,NULL,2009-03-23 00:20:38,2009-03-23 10:07:31
4148,038,NULL,2009-03-24 22:28:38,2009-03-24 23:10:48
4149,038,NULL,2009-04-02 07:39:45,2009-04-02 12:24:43
4150,038,NULL,2009-04-03 06:10:32,2009-04-03 14:18:36
4151,038,NULL,2009-04-07 03:04:06,2009-04-07 14:57:04
4152,038,NULL,2009-04-08 23:59:55,2009-04-09 00:54:10
4153,038,NULL,2009-04-10 12:41:38,2009-04-10 16:34:57
4154,038,NULL,2009-04-10 22:31:16,2009-04-11 00:57:56
4155,038,NULL,2009-04-12 12:54:48,2009-04-12 13:53:47
4156,038,NULL,2009-04-13 00:23:10,2009-04-13 10:46:56
4157,038,NULL,2009-04-15 09:15:26,2009-04-15 14:50:32
4158,038,NULL,2009-04-16 08:54:08,2009-04-16 14:59:54
4159,038,NULL,2009-04-17 03:49:36,2009-04-17 07:39:31
4160,038,NULL,2009-04-18 00:23:06,2009-04-18 15:05:23
4161,038,NULL,2009-04-20 01:49:09,2009-04-20 09:56:17
4162,038,NULL,2009-07-09 07:09:24,2009-07-09 07:17:03
4163,038,NULL,2009-07-11 11:43:07,2009-07-11 11:43:42
4164,038,NULL,2009-07-11 11:43:58,2009-07-11 12:32:33
4165,038,NULL,2009-07-14 10:12:39,2009-07-14 15:36:41
4166,038,NULL,2009-07-15 23:10:37,2009-07-16 04:51:28
4167,038,NULL,2009-07-18 04:30:13,2009-07-18 05:47:43
4168,038,NULL,2009-07-19 04:08:38,2009-07-19 05:04:33
4169,039,NULL,2009-02-11 09:59:38,2009-02-11 11:57:11
4170,039,NULL,2009-02-11 23:44:07,2009-02-12 04:43:03
4171,039,NULL,2009-02-12 23:56:59,2009-02-13 09:53:47
4172,039,NULL,2009-02-16 00:02:34,2009-02-16 00:19:19
4173,039,NULL,2009-02-16 12:11:55,2009-02-16 13:00:10
4174,039,NULL,2009-02-17 10:58:07,2009-02-17 11:29:17
4175,039,NULL,2009-02-17 23:58:01,2009-02-18 00:25:56
4176,039,NULL,2009-02-18 23:52:08,2009-02-19 00:01:53
4177,039,NULL,2009-02-19 00:02:03,2009-02-19 00:30:48
4178,039,NULL,2009-02-19 23:38:59,2009-02-20 00:09:04
4179,039,NULL,2009-02-20 10:56:04,2009-02-20 11:18:49
4180,039,NULL,2009-02-22 04:31:05,2009-02-22 08:45:31
4181,039,NULL,2009-02-22 23:44:00,2009-02-22 23:50:40
4182,039,NULL,2009-02-22 23:50:45,2009-02-23 04:48:56
4183,039,NULL,2009-02-23 10:55:00,2009-02-23 11:11:55
4184,039,NULL,2009-02-23 23:41:06,2009-02-24 00:51:51
4185,039,NULL,2009-02-24 10:56:37,2009-02-24 11:44:32
4186,039,NULL,2009-02-24 23:55:32,2009-02-25 00:18:42
4187,039,NULL,2009-02-25 11:14:29,2009-02-25 11:26:29
4188,039,NULL,2009-02-25 23:59:13,2009-02-26 12:23:33
4189,039,NULL,2009-02-26 23:56:08,2009-02-27 05:17:36
4190,039,NULL,2009-02-28 04:48:08,2009-02-28 13:43:51
4191,039,NULL,2009-03-01 04:29:29,2009-03-01 11:14:58
4192,039,NULL,2009-03-02 00:01:31,2009-03-02 04:59:48
4193,039,NULL,2009-03-02 11:09:33,2009-03-02 11:42:02
4194,039,NULL,2009-03-03 00:01:38,2009-03-03 05:06:19
4195,039,NULL,2009-03-04 04:39:33,2009-03-04 11:37:16
4196,039,NULL,2009-03-05 00:00:38,2009-03-05 00:18:53
4197,039,NULL,2009-03-05 11:09:05,2009-03-05 11:25:45
4198,039,NULL,2009-03-05 23:48:07,2009-03-06 13:24:27
4199,039,NULL,2009-03-07 04:44:53,2009-03-07 07:02:54
4200,039,NULL,2009-03-08 04:09:07,2009-03-08 14:28:06
4201,039,NULL,2009-03-08 23:50:36,2009-03-09 03:55:21
4202,039,NULL,2009-03-09 10:29:04,2009-03-09 11:53:06
4203,039,NULL,2009-03-10 00:12:18,2009-03-10 04:44:07
4204,039,NULL,2009-03-10 10:56:36,2009-03-10 11:34:23
4205,039,NULL,2009-03-11 00:06:38,2009-03-11 11:27:09
4206,039,NULL,2009-03-12 00:04:04,2009-03-12 11:00:20
4207,039,NULL,2009-03-13 00:02:24,2009-03-13 13:53:00
4208,039,NULL,2009-03-14 02:35:34,2009-03-14 05:44:49
4209,039,NULL,2009-03-14 12:24:05,2009-03-14 13:58:40
4210,039,NULL,2009-03-15 01:40:04,2009-03-15 09:50:37
4211,039,NULL,2009-03-16 00:02:05,2009-03-16 00:21:35
4212,039,NULL,2009-03-16 10:56:02,2009-03-16 11:14:32
4213,039,NULL,2009-03-17 11:29:07,2009-03-17 11:46:02
4214,039,NULL,2009-03-17 23:41:55,2009-03-18 04:42:05
4215,039,NULL,2009-03-18 23:54:10,2009-03-19 11:40:05
4216,039,NULL,2009-03-20 00:00:59,2009-03-20 12:13:58
4217,039,NULL,2009-03-21 05:09:36,2009-03-21 09:45:31
4218,039,NULL,2009-03-22 04:01:54,2009-03-22 06:16:21
4219,039,NULL,2009-03-22 13:57:23,2009-03-22 14:18:28
4220,039,NULL,2009-03-23 09:54:36,2009-03-23 11:36:46
4221,039,NULL,2009-03-23 23:49:36,2009-03-24 00:51:06
4222,039,NULL,2009-03-24 13:12:38,2009-03-24 13:24:33
4223,039,NULL,2009-03-24 23:51:56,2009-03-25 04:43:43
4224,039,NULL,2009-03-25 23:56:37,2009-03-26 00:56:32
4225,039,NULL,2009-04-02 04:24:58,2009-04-02 14:39:16
4226,039,NULL,2009-04-03 10:31:36,2009-04-03 10:39:51
4227,039,NULL,2009-04-09 09:51:58,2009-04-09 12:27:38
4228,039,NULL,2009-04-10 00:02:06,2009-04-10 11:58:46
4229,039,NULL,2009-04-11 05:58:33,2009-04-11 06:11:19
4230,039,NULL,2009-04-11 12:59:01,2009-04-11 14:05:31
4231,039,NULL,2009-04-12 01:35:00,2009-04-12 04:06:54
4232,039,NULL,2009-04-13 23:58:04,2009-04-14 00:17:04
4233,039,NULL,2009-04-14 09:47:41,2009-04-14 13:16:26
4234,039,NULL,2009-04-15 00:05:07,2009-04-15 00:17:07
4235,039,NULL,2009-04-15 09:54:23,2009-04-15 11:51:22
4236,039,NULL,2009-04-16 00:04:07,2009-04-16 00:18:37
4237,039,NULL,2009-04-16 09:55:38,2009-04-16 12:14:15
4238,039,NULL,2009-04-17 00:02:06,2009-04-17 00:24:16
4239,039,NULL,2009-04-17 09:54:31,2009-04-17 13:06:19
4240,039,NULL,2009-04-18 03:27:37,2009-04-18 06:33:17
4241,039,NULL,2009-04-18 15:20:08,2009-04-18 15:52:12
4242,039,NULL,2009-04-19 02:47:51,2009-04-19 02:59:57
4243,039,NULL,2009-04-19 09:29:23,2009-04-19 11:15:43
4244,039,NULL,2009-04-20 00:04:29,2009-04-20 01:02:29
4245,039,NULL,2009-04-20 09:45:19,2009-04-20 11:50:45
4246,039,NULL,2009-04-22 09:53:55,2009-04-22 12:33:17
4247,039,NULL,2009-04-23 10:34:04,2009-04-23 11:49:39
4248,039,NULL,2009-04-24 00:06:26,2009-04-24 01:04:38
4249,039,NULL,2009-04-27 11:18:00,2009-04-27 11:49:55
4250,039,NULL,2009-04-28 00:09:53,2009-04-28 17:19:57
4251,039,NULL,2009-04-29 05:49:26,2009-04-29 08:14:36
4252,039,NULL,2009-05-01 03:09:35,2009-05-01 14:39:46
4253,039,NULL,2009-05-02 00:18:37,2009-05-02 00:25:57
4254,039,NULL,2009-05-02 04:42:28,2009-05-02 04:51:43
4255,039,NULL,2009-05-02 07:36:59,2009-05-02 09:47:24
4256,039,NULL,2009-05-03 04:33:59,2009-05-03 04:36:39
4257,039,NULL,2009-05-03 23:37:53,2009-05-04 05:46:40
4258,039,NULL,2009-05-04 09:48:00,2009-05-04 12:05:20
4259,039,NULL,2009-05-05 11:10:45,2009-05-05 14:35:42
4260,039,NULL,2009-05-05 23:37:30,2009-05-06 00:55:30
4261,039,NULL,2009-05-06 06:40:12,2009-05-06 06:44:22
4262,039,NULL,2009-05-06 09:42:43,2009-05-06 12:11:18
4263,039,NULL,2009-05-08 00:13:18,2009-05-08 01:20:28
4264,039,NULL,2009-05-09 00:30:03,2009-05-09 07:21:06
4265,039,NULL,2009-05-10 04:25:08,2009-05-10 04:30:38
4266,039,NULL,2009-05-11 09:44:04,2009-05-11 14:12:59
4267,039,NULL,2009-05-11 23:55:33,2009-05-12 01:07:14
4268,039,NULL,2009-05-12 09:48:38,2009-05-12 11:49:40
4269,039,NULL,2009-05-13 00:00:55,2009-05-13 01:04:15
4270,039,NULL,2009-05-13 09:59:35,2009-05-13 12:17:45
4271,039,NULL,2009-05-13 23:57:30,2009-05-14 01:09:15
4272,039,NULL,2009-05-14 10:06:38,2009-05-14 15:27:53
4273,039,NULL,2009-05-14 23:59:37,2009-05-15 00:30:02
4274,039,NULL,2009-05-15 11:02:06,2009-05-15 12:57:01
4275,039,NULL,2009-05-16 01:02:41,2009-05-16 02:40:26
4276,039,NULL,2009-05-17 13:30:30,2009-05-17 15:21:55
4277,039,NULL,2009-05-17 23:58:31,2009-05-18 00:30:51
4278,039,NULL,2009-05-18 11:53:27,2009-05-18 13:35:43
4279,039,NULL,2009-05-19 00:01:02,2009-05-19 01:11:32
4280,039,NULL,2009-05-19 11:15:20,2009-05-19 11:37:50
4281,039,NULL,2009-05-20 00:14:01,2009-05-20 13:41:38
4282,039,NULL,2009-05-21 00:08:59,2009-05-21 01:09:21
4283,039,NULL,2009-05-21 11:28:57,2009-05-21 11:42:03
4284,039,NULL,2009-05-21 23:57:05,2009-05-22 01:05:20
4285,039,NULL,2009-05-22 09:52:54,2009-05-22 12:43:54
4286,039,NULL,2009-05-23 05:52:55,2009-05-23 11:44:05
4287,039,NULL,2009-05-24 23:58:31,2009-05-25 01:08:56
4288,039,NULL,2009-05-25 10:05:05,2009-05-25 15:46:10
4289,039,NULL,2009-05-27 00:04:04,2009-05-27 04:38:27
4290,039,NULL,2009-05-27 04:38:29,2009-05-27 12:57:34
4291,039,NULL,2009-05-28 00:44:07,2009-05-28 05:15:28
4292,039,NULL,2009-05-28 05:40:40,2009-05-28 06:24:20
4293,039,NULL,2009-05-29 00:25:36,2009-05-29 03:05:12
4294,039,NULL,2009-05-30 07:12:34,2009-05-30 08:39:19
4295,039,NULL,2009-05-30 11:18:35,2009-05-30 15:25:06
4296,039,NULL,2009-05-31 10:48:06,2009-05-31 11:45:39
4297,039,NULL,2009-06-01 00:04:28,2009-06-01 01:20:13
4298,039,NULL,2009-06-01 06:34:29,2009-06-01 09:40:09
4299,039,NULL,2009-06-01 09:56:36,2009-06-01 12:11:36
4300,039,NULL,2009-06-01 23:55:34,2009-06-02 01:07:54
4301,039,NULL,2009-06-02 03:23:23,2009-06-02 05:39:23
4302,039,NULL,2009-06-02 09:45:33,2009-06-02 12:57:59
4303,039,NULL,2009-06-03 09:44:10,2009-06-03 12:53:55
4304,039,NULL,2009-06-04 09:46:05,2009-06-04 14:31:55
4305,039,NULL,2009-06-05 00:01:03,2009-06-05 01:20:34
4306,039,NULL,2009-06-05 10:42:29,2009-06-05 14:51:24
4307,039,NULL,2009-06-06 00:16:06,2009-06-06 10:52:36
4308,039,NULL,2009-06-06 12:02:00,2009-06-06 13:54:25
4309,039,NULL,2009-06-07 00:01:29,2009-06-07 10:45:02
4310,039,NULL,2009-06-07 11:26:08,2009-06-07 13:36:28
4311,039,NULL,2009-06-08 00:11:21,2009-06-08 01:24:36
4312,039,NULL,2009-06-08 13:54:06,2009-06-08 15:00:11
4313,039,NULL,2009-06-10 10:28:38,2009-06-10 12:02:22
4314,039,NULL,2009-06-11 09:51:40,2009-06-11 12:54:26
4315,039,NULL,2009-06-12 00:05:13,2009-06-12 01:14:43
4316,039,NULL,2009-06-12 11:27:05,2009-06-12 13:47:45
4317,039,NULL,2009-06-14 11:46:54,2009-06-14 12:03:24
4318,039,NULL,2009-06-15 00:04:38,2009-06-15 00:22:53
4319,039,NULL,2009-06-15 09:47:38,2009-06-15 10:37:14
4320,039,NULL,2009-06-16 00:07:19,2009-06-16 01:27:04
4321,039,NULL,2009-06-16 09:44:33,2009-06-16 14:16:05
4322,039,NULL,2009-06-17 00:02:00,2009-06-17 01:10:40
4323,039,NULL,2009-06-17 09:52:05,2009-06-17 13:35:37
4324,039,NULL,2009-06-17 23:28:21,2009-06-18 01:26:32
4325,039,NULL,2009-06-18 10:33:25,2009-06-18 13:47:35
4326,039,NULL,2009-06-19 09:43:25,2009-06-19 14:01:20
4327,039,NULL,2009-06-19 23:05:50,2009-06-20 04:46:10
4328,039,NULL,2009-06-20 11:50:05,2009-06-20 11:59:55
4329,039,NULL,2009-06-21 07:09:37,2009-06-21 14:47:37
4330,039,NULL,2009-06-22 00:02:38,2009-06-22 01:12:18
4331,039,NULL,2009-06-22 09:50:36,2009-06-22 14:00:12
4332,039,NULL,2009-06-23 09:50:56,2009-06-23 13:51:36
4333,039,NULL,2009-06-24 00:03:38,2009-06-24 01:15:38
4334,039,NULL,2009-06-24 09:44:58,2009-06-24 12:27:13
4335,039,NULL,2009-06-25 00:05:32,2009-06-25 01:24:42
4336,039,NULL,2009-06-25 09:46:35,2009-06-25 12:47:10
4337,039,NULL,2009-06-26 00:05:38,2009-06-26 01:19:28
4338,039,NULL,2009-06-26 11:00:01,2009-06-26 12:33:51
4339,039,NULL,2009-06-28 23:43:28,2009-06-29 00:59:18
4340,039,NULL,2009-06-29 09:46:05,2009-06-29 12:11:30
4341,039,NULL,2009-06-30 00:02:05,2009-06-30 00:38:55
4342,039,NULL,2009-06-30 09:44:33,2009-06-30 12:24:07
4343,039,NULL,2009-07-01 00:02:24,2009-07-01 01:15:04
4344,039,NULL,2009-07-01 09:39:36,2009-07-01 14:15:57
4345,039,NULL,2009-07-02 00:02:04,2009-07-02 01:16:59
4346,039,NULL,2009-07-02 10:30:27,2009-07-02 11:19:27
4347,039,NULL,2009-07-03 09:38:04,2009-07-03 13:50:44
4348,039,NULL,2009-07-04 02:45:25,2009-07-04 03:44:30
4349,039,NULL,2009-07-04 13:27:01,2009-07-04 15:16:26
4350,039,NULL,2009-07-05 05:30:06,2009-07-05 06:26:36
4351,039,NULL,2009-07-06 11:16:52,2009-07-06 11:17:22
4352,039,NULL,2009-07-06 11:17:27,2009-07-06 12:54:12
4353,039,NULL,2009-07-06 23:33:42,2009-07-07 00:12:12
4354,039,NULL,2009-07-07 11:30:05,2009-07-07 11:48:20
4355,039,NULL,2009-07-07 23:55:26,2009-07-08 00:18:16
4356,039,NULL,2009-07-08 10:33:01,2009-07-08 12:04:59
4357,039,NULL,2009-07-08 23:39:06,2009-07-09 00:17:46
4358,039,NULL,2009-07-09 10:20:54,2009-07-09 12:31:02
4359,039,NULL,2009-07-09 23:40:04,2009-07-10 00:58:34
4360,039,NULL,2009-07-10 09:42:59,2009-07-10 12:19:44
4361,039,NULL,2009-07-12 04:16:28,2009-07-12 04:53:43
4362,039,NULL,2009-07-12 23:44:04,2009-07-13 00:05:17
4363,039,NULL,2009-07-13 11:31:06,2009-07-13 12:05:19
4364,039,NULL,2009-07-13 23:57:07,2009-07-14 01:12:32
4365,039,NULL,2009-07-14 11:43:56,2009-07-14 12:03:46
4366,039,NULL,2009-07-14 23:39:56,2009-07-15 00:56:11
4367,040,NULL,2009-02-10 09:39:29,2009-02-10 14:24:39
4368,040,NULL,2009-02-13 05:12:31,2009-02-13 06:11:19
4369,040,NULL,2009-02-14 12:14:07,2009-02-14 12:22:27
4370,040,NULL,2009-02-15 05:40:29,2009-02-15 09:31:57
4371,040,NULL,2009-02-17 08:34:27,2009-02-17 08:43:48
4372,040,NULL,2009-02-17 08:43:53,2009-02-17 11:44:26
4373,040,NULL,2009-02-21 04:13:35,2009-02-21 04:48:35
4374,040,NULL,2009-02-24 12:16:55,2009-02-24 13:35:55
4375,040,NULL,2009-03-07 04:26:31,2009-03-07 08:25:36
4376,040,NULL,2009-03-09 04:38:23,2009-03-09 09:27:27
4377,040,NULL,2009-03-10 01:09:08,2009-03-10 13:55:00
4378,040,NULL,2009-03-12 08:40:00,2009-03-12 12:54:00
4379,040,NULL,2009-03-15 09:00:37,2009-03-15 12:49:57
4380,040,NULL,2009-04-07 11:23:09,2009-04-07 12:15:22
4381,040,NULL,2009-04-08 23:28:06,2009-04-08 23:52:21
4382,040,NULL,2009-04-10 13:52:06,2009-04-10 15:01:11
4383,040,NULL,2009-04-11 02:33:01,2009-04-11 03:30:21
4384,040,NULL,2009-04-11 09:39:55,2009-04-11 14:17:50
4385,040,NULL,2009-05-04 04:12:03,2009-05-04 14:48:21
4386,040,NULL,2009-05-16 08:16:01,2009-05-16 10:17:21
4387,041,NULL,2009-02-13 03:48:06,2009-02-13 08:03:22
4388,041,NULL,2009-02-13 10:13:19,2009-02-13 10:47:32
4389,041,NULL,2009-02-13 13:06:00,2009-02-13 13:33:37
4390,041,NULL,2009-02-14 03:19:53,2009-02-14 06:00:02
4391,041,NULL,2009-02-14 07:55:26,2009-02-14 09:17:38
4392,041,NULL,2009-02-15 04:22:16,2009-02-15 04:42:53
4393,041,NULL,2009-02-15 10:09:10,2009-02-15 10:12:51
4394,041,NULL,2009-02-15 11:03:58,2009-02-15 11:07:55
4395,041,NULL,2009-02-15 22:28:36,2009-02-15 23:04:15
4396,041,NULL,2009-02-16 05:15:56,2009-02-16 06:04:48
4397,041,NULL,2009-02-16 06:34:53,2009-02-16 07:49:13
4398,041,NULL,2009-02-16 08:00:02,2009-02-16 10:32:06
4399,041,NULL,2009-02-18 03:53:08,2009-02-18 05:07:25
4400,041,NULL,2009-02-18 07:45:52,2009-02-18 09:47:52
4401,041,NULL,2009-02-19 00:31:35,2009-02-19 01:47:46
4402,041,NULL,2009-02-19 02:08:35,2009-02-19 03:14:25
4403,041,NULL,2009-02-19 05:39:02,2009-02-19 05:59:52
4404,041,NULL,2009-02-19 06:41:41,2009-02-19 07:04:23
4405,041,NULL,2009-02-19 09:17:26,2009-02-19 09:40:13
4406,041,NULL,2009-02-19 22:22:38,2009-02-19 22:55:55
4407,041,NULL,2009-02-20 12:37:27,2009-02-20 13:16:25
4408,041,NULL,2009-02-20 13:41:51,2009-02-20 14:14:53
4409,041,NULL,2009-02-21 06:18:40,2009-02-21 06:56:59
4410,041,NULL,2009-02-21 07:47:07,2009-02-21 11:05:32
4411,041,NULL,2009-02-21 22:29:17,2009-02-21 23:59:08
4412,041,NULL,2009-02-22 02:56:02,2009-02-22 03:33:44
4413,041,NULL,2009-02-22 04:09:16,2009-02-22 04:32:45
4414,041,NULL,2009-02-22 05:02:43,2009-02-22 05:19:06
4415,041,NULL,2009-02-22 05:42:25,2009-02-22 06:06:52
4416,041,NULL,2009-02-22 06:56:52,2009-02-22 07:41:28
4417,041,NULL,2009-02-22 07:44:18,2009-02-22 08:06:20
4418,041,NULL,2009-02-22 08:21:14,2009-02-22 08:25:57
4419,041,NULL,2009-02-22 09:34:50,2009-02-22 10:22:07
4420,041,NULL,2009-02-22 22:33:34,2009-02-22 23:07:13
4421,041,NULL,2009-02-22 23:31:51,2009-02-23 00:49:05
4422,041,NULL,2009-02-23 03:11:32,2009-02-23 04:25:11
4423,041,NULL,2009-02-23 07:48:38,2009-02-23 08:31:01
4424,041,NULL,2009-02-23 09:34:48,2009-02-23 09:51:36
4425,041,NULL,2009-02-23 10:46:28,2009-02-23 10:46:45
4426,041,NULL,2009-02-23 22:28:33,2009-02-23 22:31:52
4427,041,NULL,2009-02-23 22:31:59,2009-02-23 22:56:26
4428,041,NULL,2009-02-24 00:11:16,2009-02-24 01:17:41
4429,041,NULL,2009-02-24 01:37:58,2009-02-24 02:01:55
4430,041,NULL,2009-02-24 02:07:44,2009-02-24 03:17:25
4431,041,NULL,2009-02-24 03:25:19,2009-02-24 04:06:09
4432,041,NULL,2009-02-24 06:23:02,2009-02-24 07:00:33
4433,041,NULL,2009-02-24 08:11:39,2009-02-24 08:18:00
4434,041,NULL,2009-02-24 08:19:12,2009-02-24 10:26:25
4435,041,NULL,2009-02-24 22:33:51,2009-02-24 23:09:26
4436,041,NULL,2009-02-24 23:41:06,2009-02-24 23:46:53
4437,041,NULL,2009-02-25 04:18:46,2009-02-25 04:46:03
4438,041,NULL,2009-02-25 04:46:14,2009-02-25 04:50:33
4439,041,NULL,2009-02-25 05:41:50,2009-02-25 06:35:51
4440,041,NULL,2009-02-25 07:20:01,2009-02-25 08:03:34
4441,041,NULL,2009-02-25 22:37:36,2009-02-25 23:04:37
4442,041,NULL,2009-02-26 00:50:48,2009-02-26 01:22:54
4443,041,NULL,2009-02-26 01:43:41,2009-02-26 02:03:51
4444,041,NULL,2009-02-26 02:11:43,2009-02-26 02:16:00
4445,041,NULL,2009-02-26 02:16:10,2009-02-26 02:55:01
4446,041,NULL,2009-02-26 05:24:36,2009-02-26 05:52:39
4447,041,NULL,2009-02-26 06:39:35,2009-02-26 08:02:06
4448,041,NULL,2009-02-26 09:24:25,2009-02-26 11:02:14
4449,041,NULL,2009-02-26 22:32:49,2009-02-26 22:52:51
4450,041,NULL,2009-02-27 00:03:54,2009-02-27 00:14:57
4451,041,NULL,2009-02-27 00:28:08,2009-02-27 00:45:28
4452,041,NULL,2009-02-27 01:08:21,2009-02-27 01:08:58
4453,041,NULL,2009-02-27 01:17:46,2009-02-27 02:07:10
4454,041,NULL,2009-02-27 04:04:33,2009-02-27 04:31:30
4455,041,NULL,2009-02-27 04:56:45,2009-02-27 06:23:04
4456,041,NULL,2009-02-27 09:46:42,2009-02-27 09:49:04
4457,041,NULL,2009-02-27 10:00:16,2009-02-27 10:19:58
4458,041,NULL,2009-02-27 13:10:30,2009-02-27 14:03:06
4459,041,NULL,2009-02-28 03:01:41,2009-02-28 03:35:39
4460,041,NULL,2009-02-28 11:36:19,2009-02-28 12:07:21
4461,041,NULL,2009-03-02 00:21:14,2009-03-02 02:28:24
4462,041,NULL,2009-03-02 04:12:17,2009-03-02 04:22:41
4463,041,NULL,2009-03-02 22:40:34,2009-03-02 23:02:29
4464,041,NULL,2009-03-03 03:43:06,2009-03-03 03:44:27
4465,041,NULL,2009-03-03 09:06:25,2009-03-03 09:06:32
4466,041,NULL,2009-03-03 23:00:59,2009-03-03 23:08:55
4467,041,NULL,2009-03-04 05:04:06,2009-03-04 05:24:40
4468,041,NULL,2009-03-04 05:35:02,2009-03-04 06:12:05
4469,041,NULL,2009-03-04 10:10:42,2009-03-04 10:46:13
4470,041,NULL,2009-03-04 23:55:26,2009-03-05 01:10:50
4471,041,NULL,2009-03-05 01:48:10,2009-03-05 01:48:12
4472,041,NULL,2009-03-05 01:48:14,2009-03-05 02:14:02
4473,041,NULL,2009-03-05 04:41:41,2009-03-05 05:04:01
4474,041,NULL,2009-03-05 05:45:03,2009-03-05 06:11:05
4475,041,NULL,2009-03-06 05:53:18,2009-03-06 06:30:00
4476,041,NULL,2009-03-06 08:39:17,2009-03-06 09:00:21
4477,041,NULL,2009-03-07 01:40:41,2009-03-07 02:20:52
4478,041,NULL,2009-03-07 03:04:39,2009-03-07 04:02:10
4479,041,NULL,2009-03-07 06:18:30,2009-03-07 06:19:51
4480,041,NULL,2009-03-07 22:54:38,2009-03-08 00:12:54
4481,041,NULL,2009-03-08 04:59:15,2009-03-08 05:49:08
4482,041,NULL,2009-03-08 07:49:30,2009-03-08 10:36:49
4483,041,NULL,2009-03-09 01:47:18,2009-03-09 02:28:48
4484,041,NULL,2009-03-10 00:45:17,2009-03-10 01:30:48
4485,041,NULL,2009-03-10 01:40:43,2009-03-10 01:40:51
4486,041,NULL,2009-03-10 05:33:14,2009-03-10 06:15:28
4487,041,NULL,2009-03-10 06:48:57,2009-03-10 08:22:44
4488,041,NULL,2009-03-10 10:15:14,2009-03-10 13:23:39
4489,041,NULL,2009-03-11 04:36:16,2009-03-11 04:49:18
4490,041,NULL,2009-03-11 21:41:32,2009-03-11 22:37:42
4491,041,NULL,2009-03-12 04:22:36,2009-03-12 04:35:04
4492,041,NULL,2009-03-12 12:01:03,2009-03-12 12:19:00
4493,041,NULL,2009-03-13 01:11:08,2009-03-13 02:40:07
4494,041,NULL,2009-03-13 02:41:01,2009-03-13 02:41:07
4495,041,NULL,2009-03-14 04:31:12,2009-03-14 07:21:08
4496,041,NULL,2009-03-14 12:16:41,2009-03-14 13:50:26
4497,041,NULL,2009-03-15 22:47:25,2009-03-15 22:50:01
4498,041,NULL,2009-03-16 01:20:14,2009-03-16 02:39:51
4499,041,NULL,2009-03-16 04:48:03,2009-03-16 10:00:00
4500,041,NULL,2009-03-16 22:30:39,2009-03-16 22:58:44
4501,041,NULL,2009-03-17 04:22:43,2009-03-17 04:27:34
4502,041,NULL,2009-03-17 09:30:36,2009-03-17 10:43:54
